Date,Store/Product,Value
14-10-2023,LOS_ANGELES-TESLA_MODEL_S,5293.8
10-09-2023,LOS_ANGELES-TESLA_MODEL_S,5284.8
18-10-2023,LOS_ANGELES-TESLA_MODEL_S,5234.36523
08-08-2023,LOS_ANGELES-TESLA_MODEL_S,5405.73158
22-08-2023,LOS_ANGELES-TESLA_MODEL_S,5583.4
15-11-2023,LOS_ANGELES-TESLA_MODEL_S,5425.88225
20-10-2023,LOS_ANGELES-TESLA_MODEL_S,5296.8
20-09-2023,LOS_ANGELES-TESLA_MODEL_S,4995.2
03-03-2023,LOS_ANGELES-TESLA_MODEL_S,5430.1
14-11-2023,LOS_ANGELES-TESLA_MODEL_S,5588.4
17-11-2023,LOS_ANGELES-TESLA_MODEL_S,5443.1
04-09-2023,LOS_ANGELES-TESLA_MODEL_S,5003.2
10-07-2023,LOS_ANGELES-TESLA_MODEL_S,4989.2
22-02-2023,LOS_ANGELES-TESLA_MODEL_S,4847.9
15-03-2023,LOS_ANGELES-TESLA_MODEL_S,4847.9
11-08-2023,LOS_ANGELES-TESLA_MODEL_S,4847.20031
04-08-2023,LOS_ANGELES-TESLA_MODEL_S,4993.0795
02-11-2023,LOS_ANGELES-TESLA_MODEL_S,5281.8
24-05-2023,LOS_ANGELES-TESLA_MODEL_S,5003.2
16-04-2023,LOS_ANGELES-TESLA_MODEL_S,4989.2
05-08-2023,LOS_ANGELES-TESLA_MODEL_S,5289.8
25-01-2023,LOS_ANGELES-TESLA_MODEL_S,5417.41579
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,5213.4056
20-12-2023,LOS_ANGELES-TESLA_MODEL_S,5436.1
05-01-2023,LOS_ANGELES-TESLA_MODEL_S,4845.9
03-11-2023,LOS_ANGELES-TESLA_MODEL_S,5282.8
05-09-2023,LOS_ANGELES-TESLA_MODEL_S,5575.8165
12-10-2023,LOS_ANGELES-TESLA_MODEL_S,5581.8165
06-05-2023,LOS_ANGELES-TESLA_MODEL_S,5429.1
27-06-2023,LOS_ANGELES-TESLA_MODEL_S,5586.4
26-05-2023,LOS_ANGELES-TESLA_MODEL_S,5497.0813
10-11-2023,LOS_ANGELES-TESLA_MODEL_S,5822.6022
19-01-2023,LOS_ANGELES-TESLA_MODEL_S,6297.27
08-12-2023,LOS_ANGELES-TESLA_MODEL_S,5487.62
01-02-2023,LOS_ANGELES-TESLA_MODEL_S,5176.76
12-06-2023,LOS_ANGELES-TESLA_MODEL_S,5498.62
08-12-2023,LOS_ANGELES-TESLA_MODEL_S,4979.75418
24-07-2023,LOS_ANGELES-TESLA_MODEL_S,5428.88225
12-03-2023,LOS_ANGELES-TESLA_MODEL_S,4995.2
21-03-2023,LOS_ANGELES-TESLA_MODEL_S,4709.6
15-05-2023,LOS_ANGELES-TESLA_MODEL_S,4708.6
20-01-2023,LOS_ANGELES-TESLA_MODEL_S,5000.2
13-09-2023,LOS_ANGELES-TESLA_MODEL_S,4855.9
05-12-2023,LOS_ANGELES-TESLA_MODEL_S,4842.14525
16-11-2023,LOS_ANGELES-TESLA_MODEL_S,4703.6
01-03-2023,LOS_ANGELES-TESLA_MODEL_S,5284.8
24-06-2023,LOS_ANGELES-TESLA_MODEL_S,4705.6
19-11-2023,LOS_ANGELES-TESLA_MODEL_S,4850.9
15-08-2023,LOS_ANGELES-TESLA_MODEL_S,4990.2
19-06-2023,LOS_ANGELES-TESLA_MODEL_S,4989.2
28-09-2023,LOS_ANGELES-TESLA_MODEL_S,5140.5
16-03-2023,LOS_ANGELES-TESLA_MODEL_S,5734.7
27-01-2023,LOS_ANGELES-TESLA_MODEL_S,5292.8
12-11-2023,LOS_ANGELES-TESLA_MODEL_S,5432.1
08-12-2023,LOS_ANGELES-TESLA_MODEL_S,5382.61187
03-12-2023,LOS_ANGELES-TESLA_MODEL_S,5581.8165
28-08-2023,LOS_ANGELES-TESLA_MODEL_S,4997.2
02-10-2023,LOS_ANGELES-TESLA_MODEL_S,5569.085
08-06-2023,LOS_ANGELES-TESLA_MODEL_S,4999.2
26-11-2023,LOS_ANGELES-TESLA_MODEL_S,5287.8
01-01-2023,LOS_ANGELES-TESLA_MODEL_S,5429.1
23-10-2023,LOS_ANGELES-TESLA_MODEL_S,5286.8
05-04-2023,LOS_ANGELES-TESLA_MODEL_S,5576.4
09-08-2023,LOS_ANGELES-TESLA_MODEL_S,5438.1
07-10-2023,LOS_ANGELES-TESLA_MODEL_S,4856.9
16-05-2023,LOS_ANGELES-TESLA_MODEL_S,4857.9
08-09-2023,LOS_ANGELES-TESLA_MODEL_S,4991.2
10-02-2023,LOS_ANGELES-TESLA_MODEL_S,5434.1
28-08-2023,LOS_ANGELES-TESLA_MODEL_S,5579.4
22-09-2023,LOS_ANGELES-TESLA_MODEL_S,4845.9
16-06-2023,LOS_ANGELES-TESLA_MODEL_S,4846.9
17-02-2023,LOS_ANGELES-TESLA_MODEL_S,4987.75418
25-12-2023,LOS_ANGELES-TESLA_MODEL_S,5433.1
16-06-2023,LOS_ANGELES-TESLA_MODEL_S,5438.1
07-01-2023,LOS_ANGELES-TESLA_MODEL_S,5287.8
03-05-2023,LOS_ANGELES-TESLA_MODEL_S,5296.8
04-08-2023,LOS_ANGELES-TESLA_MODEL_S,5143.5
20-10-2023,LOS_ANGELES-TESLA_MODEL_S,4852.9
11-01-2023,LOS_ANGELES-TESLA_MODEL_S,5285.8
05-07-2023,LOS_ANGELES-TESLA_MODEL_S,4989.2
21-07-2023,LOS_ANGELES-TESLA_MODEL_S,5289.8
04-11-2023,LOS_ANGELES-TESLA_MODEL_S,5443.1
20-11-2023,LOS_ANGELES-TESLA_MODEL_S,5102.57904
16-06-2023,LOS_ANGELES-TESLA_MODEL_S,5437.1
28-01-2023,LOS_ANGELES-TESLA_MODEL_S,5281.8
20-10-2023,LOS_ANGELES-TESLA_MODEL_S,5285.8
21-12-2023,LOS_ANGELES-TESLA_MODEL_S,4997.2
21-06-2023,LOS_ANGELES-TESLA_MODEL_S,5287.8
01-05-2023,LOS_ANGELES-TESLA_MODEL_S,5877
02-11-2023,LOS_ANGELES-TESLA_MODEL_S,5433.1
17-11-2023,LOS_ANGELES-TESLA_MODEL_S,5286.8
27-02-2023,LOS_ANGELES-TESLA_MODEL_S,5099.57904
22-12-2023,LOS_ANGELES-TESLA_MODEL_S,5290.8
06-02-2023,LOS_ANGELES-TESLA_MODEL_S,5291.8
14-08-2023,LOS_ANGELES-TESLA_MODEL_S,5579.4
03-01-2023,LOS_ANGELES-TESLA_MODEL_S,5760.2044
04-10-2023,LOS_ANGELES-TESLA_MODEL_S,5575.4
06-05-2023,LOS_ANGELES-TESLA_MODEL_S,5428.1
11-07-2023,LOS_ANGELES-TESLA_MODEL_S,5436.1
27-05-2023,LOS_ANGELES-TESLA_MODEL_S,5578.4
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,5581.4
09-06-2023,LOS_ANGELES-TESLA_MODEL_S,5722.7
19-09-2023,LOS_ANGELES-TESLA_MODEL_S,5578.4
10-07-2023,LOS_ANGELES-TESLA_MODEL_S,5726.7
07-11-2023,LOS_ANGELES-TESLA_MODEL_S,5288.8
04-09-2023,LOS_ANGELES-TESLA_MODEL_S,5428.1
18-02-2023,LOS_ANGELES-TESLA_MODEL_S,5429.1
06-09-2023,LOS_ANGELES-TESLA_MODEL_S,5871
26-02-2023,LOS_ANGELES-TESLA_MODEL_S,5430.1
25-10-2023,LOS_ANGELES-TESLA_MODEL_S,5428.1
17-08-2023,LOS_ANGELES-TESLA_MODEL_S,5580.4
18-05-2023,LOS_ANGELES-TESLA_MODEL_S,5577.4
04-06-2023,LOS_ANGELES-TESLA_MODEL_S,5140.14026
28-06-2023,LOS_ANGELES-TESLA_MODEL_S,5532.94198
26-07-2023,LOS_ANGELES-TESLA_MODEL_S,5433.1
10-11-2023,LOS_ANGELES-TESLA_MODEL_S,2366.8
11-08-2023,LOS_ANGELES-TESLA_MODEL_S,5814.6022
22-07-2023,LOS_ANGELES-TESLA_MODEL_S,5288.83272
25-02-2023,LOS_ANGELES-TESLA_MODEL_S,5435.1
08-01-2023,LOS_ANGELES-TESLA_MODEL_S,5585.4
21-05-2023,LOS_ANGELES-TESLA_MODEL_S,5434.1
18-02-2023,LOS_ANGELES-TESLA_MODEL_S,5585.4
23-07-2023,LOS_ANGELES-TESLA_MODEL_S,5790.757
19-01-2023,LOS_ANGELES-TESLA_MODEL_S,5559.38616
01-05-2023,LOS_ANGELES-TESLA_MODEL_S,5733.7
04-01-2023,LOS_ANGELES-TESLA_MODEL_S,5783.757
13-11-2023,LOS_ANGELES-TESLA_MODEL_S,5872
06-02-2023,LOS_ANGELES-TESLA_MODEL_S,5849.7624
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,5839.8897
12-04-2023,LOS_ANGELES-TESLA_MODEL_S,5414.7626
04-01-2023,LOS_ANGELES-TESLA_MODEL_S,5156.50868
19-10-2023,LOS_ANGELES-TESLA_MODEL_S,5153.056
20-09-2023,LOS_ANGELES-TESLA_MODEL_S,5564.1383
07-04-2023,LOS_ANGELES-TESLA_MODEL_S,2345.13127
17-09-2023,LOS_ANGELES-TESLA_MODEL_S,2346.13127
22-09-2023,LOS_ANGELES-TESLA_MODEL_S,2348.13127
24-12-2023,LOS_ANGELES-TESLA_MODEL_S,2506.1
15-03-2023,LOS_ANGELES-TESLA_MODEL_S,2364.8
07-03-2023,LOS_ANGELES-TESLA_MODEL_S,5822.12888
11-03-2023,LOS_ANGELES-TESLA_MODEL_S,5879
22-11-2023,LOS_ANGELES-TESLA_MODEL_S,2516.1
10-08-2023,LOS_ANGELES-TESLA_MODEL_S,2655.4
05-12-2023,LOS_ANGELES-TESLA_MODEL_S,2481.27028
26-04-2023,LOS_ANGELES-TESLA_MODEL_S,2662.4
08-02-2023,LOS_ANGELES-TESLA_MODEL_S,2504.1
24-09-2023,LOS_ANGELES-TESLA_MODEL_S,2643.23901
20-01-2023,LOS_ANGELES-TESLA_MODEL_S,5565.38616
07-02-2023,LOS_ANGELES-TESLA_MODEL_S,5729.7
08-05-2023,LOS_ANGELES-TESLA_MODEL_S,5873
23-10-2023,LOS_ANGELES-TESLA_MODEL_S,5877
11-07-2023,LOS_ANGELES-TESLA_MODEL_S,2505.1
23-03-2023,LOS_ANGELES-TESLA_MODEL_S,2365.8
04-11-2023,LOS_ANGELES-TESLA_MODEL_S,2649.4
24-11-2023,LOS_ANGELES-TESLA_MODEL_S,2651.4
16-02-2023,LOS_ANGELES-TESLA_MODEL_S,3102.3
06-10-2023,LOS_ANGELES-TESLA_MODEL_S,2943
19-10-2023,LOS_ANGELES-TESLA_MODEL_S,2363.8
26-06-2023,LOS_ANGELES-TESLA_MODEL_S,5723.7
21-06-2023,LOS_ANGELES-TESLA_MODEL_S,5722.7
11-05-2023,LOS_ANGELES-TESLA_MODEL_S,2362.8
26-10-2023,LOS_ANGELES-TESLA_MODEL_S,2359.8
20-06-2023,LOS_ANGELES-TESLA_MODEL_S,2367.8
24-01-2023,LOS_ANGELES-TESLA_MODEL_S,2362.8
18-01-2023,LOS_ANGELES-TESLA_MODEL_S,2650.4
03-07-2023,LOS_ANGELES-TESLA_MODEL_S,2653.4
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,2456.1411
16-11-2023,LOS_ANGELES-TESLA_MODEL_S,2364.8
20-07-2023,LOS_ANGELES-TESLA_MODEL_S,2365.8
07-11-2023,LOS_ANGELES-TESLA_MODEL_S,2369.8
09-03-2023,LOS_ANGELES-TESLA_MODEL_S,2777.01488
12-11-2023,LOS_ANGELES-TESLA_MODEL_S,2903.06696
03-11-2023,LOS_ANGELES-TESLA_MODEL_S,2806.7
05-01-2023,LOS_ANGELES-TESLA_MODEL_S,2662.4
05-01-2023,LOS_ANGELES-TESLA_MODEL_S,2798.7
26-02-2023,LOS_ANGELES-TESLA_MODEL_S,2795.7
17-11-2023,LOS_ANGELES-TESLA_MODEL_S,2477.27028
16-04-2023,LOS_ANGELES-TESLA_MODEL_S,3398.79765
06-10-2023,LOS_ANGELES-TESLA_MODEL_S,3097.3
22-04-2023,LOS_ANGELES-TESLA_MODEL_S,2661.4
15-09-2023,LOS_ANGELES-TESLA_MODEL_S,2801.7
22-02-2023,LOS_ANGELES-TESLA_MODEL_S,3093.3
27-02-2023,LOS_ANGELES-TESLA_MODEL_S,3089.3
10-04-2023,LOS_ANGELES-TESLA_MODEL_S,2621.07802
10-12-2023,LOS_ANGELES-TESLA_MODEL_S,2545.77055
06-11-2023,LOS_ANGELES-TESLA_MODEL_S,2504.1
12-06-2023,LOS_ANGELES-TESLA_MODEL_S,2364.8
27-03-2023,LOS_ANGELES-TESLA_MODEL_S,2654.4
09-12-2023,LOS_ANGELES-TESLA_MODEL_S,2799.7
08-03-2023,LOS_ANGELES-TESLA_MODEL_S,2653.4
24-08-2023,LOS_ANGELES-TESLA_MODEL_S,2660.4
05-09-2023,LOS_ANGELES-TESLA_MODEL_S,2804.7
16-01-2023,LOS_ANGELES-TESLA_MODEL_S,2806.7
22-08-2023,LOS_ANGELES-TESLA_MODEL_S,3011.08286
05-06-2023,LOS_ANGELES-TESLA_MODEL_S,2784.79288
06-06-2023,LOS_ANGELES-TESLA_MODEL_S,2421.15561
12-11-2023,LOS_ANGELES-TESLA_MODEL_S,2768.88576
17-05-2023,LOS_ANGELES-TESLA_MODEL_S,2772.88576
20-07-2023,LOS_ANGELES-TESLA_MODEL_S,3077.7905
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,3239.6
02-03-2023,LOS_ANGELES-TESLA_MODEL_S,3159.41297
24-12-2023,LOS_ANGELES-TESLA_MODEL_S,3379.9
20-09-2023,LOS_ANGELES-TESLA_MODEL_S,2650.4
08-09-2023,LOS_ANGELES-TESLA_MODEL_S,2496.68514
02-01-2023,LOS_ANGELES-TESLA_MODEL_S,2361.8
19-10-2023,LOS_ANGELES-TESLA_MODEL_S,2365.8
22-03-2023,LOS_ANGELES-TESLA_MODEL_S,2648.4
27-01-2023,LOS_ANGELES-TESLA_MODEL_S,2802.7
16-01-2023,LOS_ANGELES-TESLA_MODEL_S,2799.7
13-07-2023,LOS_ANGELES-TESLA_MODEL_S,3248.6
17-08-2023,LOS_ANGELES-TESLA_MODEL_S,3098.3
24-03-2023,LOS_ANGELES-TESLA_MODEL_S,3751.576
24-07-2023,LOS_ANGELES-TESLA_MODEL_S,3160.661146
11-02-2023,LOS_ANGELES-TESLA_MODEL_S,3240.915
10-04-2023,LOS_ANGELES-TESLA_MODEL_S,2845.738
07-01-2023,LOS_ANGELES-TESLA_MODEL_S,3298.12
03-04-2023,LOS_ANGELES-TESLA_MODEL_S,3362.64
27-09-2023,LOS_ANGELES-TESLA_MODEL_S,3273.249
08-10-2023,LOS_ANGELES-TESLA_MODEL_S,3457.976
17-09-2023,LOS_ANGELES-TESLA_MODEL_S,3405.53
17-01-2023,LOS_ANGELES-TESLA_MODEL_S,3365.807
09-08-2023,LOS_ANGELES-TESLA_MODEL_S,3891.32
10-04-2023,LOS_ANGELES-TESLA_MODEL_S,3548.145
08-02-2023,LOS_ANGELES-TESLA_MODEL_S,3557.619226
20-08-2023,LOS_ANGELES-TESLA_MODEL_S,4039.25
21-01-2023,LOS_ANGELES-TESLA_MODEL_S,2677.197
21-02-2023,LOS_ANGELES-TESLA_MODEL_S,2654.326
24-04-2023,LOS_ANGELES-TESLA_MODEL_S,2644.79671
24-08-2023,LOS_ANGELES-TESLA_MODEL_S,2964.408
20-03-2023,LOS_ANGELES-TESLA_MODEL_S,2919.74
26-12-2023,LOS_ANGELES-TESLA_MODEL_S,2888.406
09-12-2023,LOS_ANGELES-TESLA_MODEL_S,2918.888
27-07-2023,LOS_ANGELES-TESLA_MODEL_S,3655.314
08-02-2023,LOS_ANGELES-TESLA_MODEL_S,3298.12
24-04-2023,LOS_ANGELES-TESLA_MODEL_S,3073.016304
26-10-2023,LOS_ANGELES-TESLA_MODEL_S,3333.158
18-04-2023,LOS_ANGELES-TESLA_MODEL_S,3851.134
26-11-2023,LOS_ANGELES-TESLA_MODEL_S,3789.688
16-01-2023,LOS_ANGELES-TESLA_MODEL_S,3575.406656
24-01-2023,LOS_ANGELES-TESLA_MODEL_S,3653.314
25-11-2023,LOS_ANGELES-TESLA_MODEL_S,3407.53
08-11-2023,LOS_ANGELES-TESLA_MODEL_S,3453.915365
28-01-2023,LOS_ANGELES-TESLA_MODEL_S,2545.898388
06-01-2023,LOS_ANGELES-TESLA_MODEL_S,6612.18506
15-12-2023,LOS_ANGELES-TESLA_MODEL_S,6217.474896
09-05-2023,LOS_ANGELES-TESLA_MODEL_S,2898.70206
24-10-2023,LOS_ANGELES-TESLA_MODEL_S,2739.939
27-01-2023,LOS_ANGELES-TESLA_MODEL_S,2802.552
23-07-2023,LOS_ANGELES-TESLA_MODEL_S,2675.587245
12-12-2023,LOS_ANGELES-TESLA_MODEL_S,2533.844035
03-11-2023,LOS_ANGELES-TESLA_MODEL_S,3179.08
15-12-2023,LOS_ANGELES-TESLA_MODEL_S,2940.685
24-09-2023,LOS_ANGELES-TESLA_MODEL_S,3010.663959
03-12-2023,LOS_ANGELES-TESLA_MODEL_S,3269.86
11-11-2023,LOS_ANGELES-TESLA_MODEL_S,3137.570273
27-09-2023,LOS_ANGELES-TESLA_MODEL_S,3186.469
28-05-2023,LOS_ANGELES-TESLA_MODEL_S,3415.549
21-08-2023,LOS_ANGELES-TESLA_MODEL_S,3635.529029
22-02-2023,LOS_ANGELES-TESLA_MODEL_S,3692.204
07-06-2023,LOS_ANGELES-TESLA_MODEL_S,3537.274
09-06-2023,LOS_ANGELES-TESLA_MODEL_S,3062.04
17-01-2023,LOS_ANGELES-TESLA_MODEL_S,3366.807
27-12-2023,LOS_ANGELES-TESLA_MODEL_S,3036.354239
20-11-2023,LOS_ANGELES-TESLA_MODEL_S,5641.56457
26-10-2023,LOS_ANGELES-TESLA_MODEL_S,4302.461944
20-08-2023,LOS_ANGELES-TESLA_MODEL_S,2675.556364
27-10-2023,LOS_ANGELES-TESLA_MODEL_S,3470.777701
21-11-2023,LOS_ANGELES-TESLA_MODEL_S,3425.32184
07-10-2023,LOS_ANGELES-TESLA_MODEL_S,3189.858
19-07-2023,LOS_ANGELES-TESLA_MODEL_S,2655.4
23-03-2023,LOS_ANGELES-TESLA_MODEL_S,3394.53
09-10-2023,LOS_ANGELES-TESLA_MODEL_S,3403.53
19-04-2023,LOS_ANGELES-TESLA_MODEL_S,3616.591
15-03-2023,LOS_ANGELES-TESLA_MODEL_S,3379.347887
17-12-2023,LOS_ANGELES-TESLA_MODEL_S,5669.48292
02-01-2023,LOS_ANGELES-TESLA_MODEL_S,2754.010826
10-07-2023,LOS_ANGELES-TESLA_MODEL_S,2410.920541
22-04-2023,LOS_ANGELES-TESLA_MODEL_S,2778.809159
06-09-2023,LOS_ANGELES-TESLA_MODEL_S,2499.68514
08-05-2023,LOS_ANGELES-TESLA_MODEL_S,2676.715297
18-10-2023,LOS_ANGELES-TESLA_MODEL_S,2494.804335
20-02-2023,LOS_ANGELES-TESLA_MODEL_S,2739.939
20-01-2023,LOS_ANGELES-TESLA_MODEL_S,2698.154605
24-11-2023,LOS_ANGELES-TESLA_MODEL_S,2804.487015
24-06-2023,LOS_ANGELES-TESLA_MODEL_S,2781.07
24-02-2023,LOS_ANGELES-TESLA_MODEL_S,2707.068
08-10-2023,LOS_ANGELES-TESLA_MODEL_S,2850.294
26-11-2023,LOS_ANGELES-TESLA_MODEL_S,3053.873
14-09-2023,LOS_ANGELES-TESLA_MODEL_S,3307.12
23-08-2023,LOS_ANGELES-TESLA_MODEL_S,3409.16
01-09-2023,LOS_ANGELES-TESLA_MODEL_S,6123.98281
19-04-2023,LOS_ANGELES-TESLA_MODEL_S,2896.986732
10-07-2023,LOS_ANGELES-TESLA_MODEL_S,3003.507335
23-01-2023,LOS_ANGELES-TESLA_MODEL_S,3279.249
04-02-2023,LOS_ANGELES-TESLA_MODEL_S,2726.939
25-10-2023,LOS_ANGELES-TESLA_MODEL_S,3340.1064
23-12-2023,LOS_ANGELES-TESLA_MODEL_S,5937.188563
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,3538.209075
04-03-2023,LOS_ANGELES-TESLA_MODEL_S,2754.736
26-01-2023,LOS_ANGELES-TESLA_MODEL_S,2892.091
09-09-2023,LOS_ANGELES-TESLA_MODEL_S,3223.655
04-12-2023,LOS_ANGELES-TESLA_MODEL_S,2721.347157
25-04-2023,LOS_ANGELES-TESLA_MODEL_S,2850.294
19-02-2023,LOS_ANGELES-TESLA_MODEL_S,3166.486812
21-08-2023,LOS_ANGELES-TESLA_MODEL_S,2586.503076
25-03-2023,LOS_ANGELES-TESLA_MODEL_S,2935.114904
12-01-2023,LOS_ANGELES-TESLA_MODEL_S,2495.812983
02-01-2023,LOS_ANGELES-TESLA_MODEL_S,2548.63457
17-06-2023,LOS_ANGELES-TESLA_MODEL_S,2787.681
05-06-2023,LOS_ANGELES-TESLA_MODEL_S,2554.842
25-02-2023,LOS_ANGELES-TESLA_MODEL_S,2972.166368
02-11-2023,LOS_ANGELES-TESLA_MODEL_S,2630.455
05-02-2023,LOS_ANGELES-TESLA_MODEL_S,2794.07
14-08-2023,LOS_ANGELES-TESLA_MODEL_S,2988.649
28-07-2023,LOS_ANGELES-TESLA_MODEL_S,2778.749385
14-10-2023,LOS_ANGELES-TESLA_MODEL_S,3025.076
28-04-2023,LOS_ANGELES-TESLA_MODEL_S,2999.52
02-04-2023,LOS_ANGELES-TESLA_MODEL_S,2755.81
11-07-2023,LOS_ANGELES-TESLA_MODEL_S,6778.703585
16-01-2023,LOS_ANGELES-TESLA_MODEL_S,2534.656
13-08-2023,LOS_ANGELES-TESLA_MODEL_S,2796.161932
26-10-2023,LOS_ANGELES-TESLA_MODEL_S,2474.84
03-03-2023,LOS_ANGELES-TESLA_MODEL_S,2766.736
20-04-2023,LOS_ANGELES-TESLA_MODEL_S,2675.104
02-07-2023,LOS_ANGELES-TESLA_MODEL_S,2366.8
14-06-2023,LOS_ANGELES-TESLA_MODEL_S,2411.616
02-06-2023,LOS_ANGELES-TESLA_MODEL_S,2563.842
13-04-2023,LOS_ANGELES-TESLA_MODEL_S,2502.1
17-09-2023,LOS_ANGELES-TESLA_MODEL_S,6754.726
18-04-2023,LOS_ANGELES-TESLA_MODEL_S,6633.612
10-05-2023,LOS_ANGELES-TESLA_MODEL_S,6239.213
13-01-2023,LOS_ANGELES-TESLA_MODEL_S,6617.897462
18-07-2023,LOS_ANGELES-TESLA_MODEL_S,2570.099983
24-05-2023,LOS_ANGELES-TESLA_MODEL_S,6698.28
24-01-2023,LOS_ANGELES-TESLA_MODEL_S,2503.248
21-12-2023,LOS_ANGELES-TESLA_MODEL_S,2362.8
01-02-2023,LOS_ANGELES-TESLA_MODEL_S,6579.24
22-04-2023,LOS_ANGELES-TESLA_MODEL_S,6043.244466
04-02-2023,LOS_ANGELES-TESLA_MODEL_S,6941.3084
25-01-2023,LOS_ANGELES-TESLA_MODEL_S,2907.036
26-04-2023,LOS_ANGELES-TESLA_MODEL_S,6362.327
06-10-2023,LOS_ANGELES-TESLA_MODEL_S,6417.31
27-11-2023,LOS_ANGELES-TESLA_MODEL_S,6030.541
21-10-2023,LOS_ANGELES-TESLA_MODEL_S,5402.136
27-09-2023,LOS_ANGELES-TESLA_MODEL_S,5921.279
19-04-2023,LOS_ANGELES-TESLA_MODEL_S,5652.624
09-04-2023,LOS_ANGELES-TESLA_MODEL_S,6358.327
18-11-2023,LOS_ANGELES-TESLA_MODEL_S,5599.493
07-10-2023,LOS_ANGELES-TESLA_MODEL_S,6465.904
13-05-2023,LOS_ANGELES-TESLA_MODEL_S,6309.196
06-05-2023,LOS_ANGELES-TESLA_MODEL_S,6478.904
04-02-2023,LOS_ANGELES-TESLA_MODEL_S,6032.152
03-10-2023,LOS_ANGELES-TESLA_MODEL_S,5445.804
25-02-2023,LOS_ANGELES-TESLA_MODEL_S,5486.231
21-01-2023,LOS_ANGELES-TESLA_MODEL_S,6250.528
16-05-2023,LOS_ANGELES-TESLA_MODEL_S,6083.746
01-10-2023,LOS_ANGELES-TESLA_MODEL_S,6080.746
04-07-2023,LOS_ANGELES-TESLA_MODEL_S,6031.476758
23-09-2023,LOS_ANGELES-TESLA_MODEL_S,5500.842376
04-06-2023,LOS_ANGELES-TESLA_MODEL_S,5744.182
17-09-2023,LOS_ANGELES-TESLA_MODEL_S,5748.400995
25-04-2023,LOS_ANGELES-TESLA_MODEL_S,5895.556
03-10-2023,LOS_ANGELES-TESLA_MODEL_S,4992.2
23-04-2023,LOS_ANGELES-TESLA_MODEL_S,5444.878
18-06-2023,LOS_ANGELES-TESLA_MODEL_S,5875.148
23-01-2023,LOS_ANGELES-TESLA_MODEL_S,5611.808
16-11-2023,LOS_ANGELES-TESLA_MODEL_S,5714.144
12-11-2023,LOS_ANGELES-TESLA_MODEL_S,6029.152
18-04-2023,LOS_ANGELES-TESLA_MODEL_S,5654.754448
07-06-2023,LOS_ANGELES-TESLA_MODEL_S,6321.645949
07-09-2023,LOS_ANGELES-TESLA_MODEL_S,5579.4
22-11-2023,LOS_ANGELES-TESLA_MODEL_S,6290.98341
17-05-2023,LOS_ANGELES-TESLA_MODEL_S,5926.816
13-12-2023,LOS_ANGELES-TESLA_MODEL_S,5440.878
06-10-2023,LOS_ANGELES-TESLA_MODEL_S,5442.1
26-07-2023,LOS_ANGELES-TESLA_MODEL_S,5859.37
22-03-2023,LOS_ANGELES-TESLA_MODEL_S,6138.803
16-11-2023,LOS_ANGELES-TESLA_MODEL_S,5149.426
23-03-2023,LOS_ANGELES-TESLA_MODEL_S,5984.04
10-12-2023,LOS_ANGELES-TESLA_MODEL_S,5669.643
06-02-2023,LOS_ANGELES-TESLA_MODEL_S,5479.527
24-04-2023,LOS_ANGELES-TESLA_MODEL_S,5278.838338
13-09-2023,LOS_ANGELES-TESLA_MODEL_S,5630.059835
16-10-2023,LOS_ANGELES-TESLA_MODEL_S,5398.136
04-03-2023,LOS_ANGELES-TESLA_MODEL_S,5739.33
09-12-2023,LOS_ANGELES-TESLA_MODEL_S,4995.2
14-06-2023,LOS_ANGELES-TESLA_MODEL_S,6185.156
23-10-2023,LOS_ANGELES-TESLA_MODEL_S,5799.444895
10-07-2023,LOS_ANGELES-TESLA_MODEL_S,5948.762384
09-12-2023,LOS_ANGELES-TESLA_MODEL_S,6138.803
06-03-2023,LOS_ANGELES-TESLA_MODEL_S,4891.179
13-06-2023,LOS_ANGELES-TESLA_MODEL_S,5755.812
24-12-2023,LOS_ANGELES-TESLA_MODEL_S,5629.344665
13-10-2023,LOS_ANGELES-TESLA_MODEL_S,5635.344665
13-08-2023,LOS_ANGELES-TESLA_MODEL_S,6084.672
23-04-2023,LOS_ANGELES-TESLA_MODEL_S,6196.934
25-06-2023,LOS_ANGELES-TESLA_MODEL_S,5554.872113
04-08-2023,LOS_ANGELES-TESLA_MODEL_S,6449.788442
24-11-2023,LOS_ANGELES-TESLA_MODEL_S,7556.524
22-02-2023,LOS_ANGELES-TESLA_MODEL_S,6365.0792
23-04-2023,LOS_ANGELES-TESLA_MODEL_S,5840.2288
07-04-2023,LOS_ANGELES-TESLA_MODEL_S,6208.9306
14-06-2023,LOS_ANGELES-TESLA_MODEL_S,5291.579431
23-01-2023,LOS_ANGELES-TESLA_MODEL_S,6297.98341
04-07-2023,LOS_ANGELES-TESLA_MODEL_S,5438.878
02-02-2023,LOS_ANGELES-TESLA_MODEL_S,4705.6
27-11-2023,LOS_ANGELES-TESLA_MODEL_S,5499.472
23-02-2023,LOS_ANGELES-TESLA_MODEL_S,5598.104
18-09-2023,LOS_ANGELES-TESLA_MODEL_S,5675.643
